dir,gap_abs,band,pos_band,breakout,mom20,tradeable_dn,ret_open5,ret_open10,ret_open20,ret_open60,ret_close5,ret_close10,ret_close20,ret_close60,fmax3,fmax5,fmax10,fmax20,fmax60,fclose_max3,fclose_max5,fclose_max10,fclose_max20,fclose_max60
down,0.011571540265832736,1-2%,-10~0,False,-0.08236475821495182,True,0.029583926593893306,-0.013921847808891052,0.07925961082107258,0.03306438854611615,0.05683663527119198,0.012179278986683917,0.10782721662877548,0.060409223773952636,64.8,65.38,66.5,70.36,76.18,64.19,65.08,65.46,69.09,75.54
down,0.018129311727899777,1-2%,-10~0,False,-0.038858905165767066,True,0.01764705882352935,0.14297385620915026,0.12892156862745097,0.04052287581699332,0.014167073766487626,0.1390652988112686,0.12506106497313163,0.036964663735548076,64.32,64.32,71.83,73.4,76.18,61.57,62.28,69.95,72.4,75.54
down,0.015754425856748355,1-2%,-10~0,False,-0.06400121617512922,True,0.12161716171617165,0.11402640264026398,0.0326732673267327,0.08052805280528053,0.1175600131535679,0.10999671160802382,0.028937849391647452,0.07661953304833946,62.5,69.67,71.83,73.4,76.18,62.28,67.97,69.95,72.4,75.54
down,0.011299435028248594,1-2%,0~+10%,False,0.08789182544560536,True,-0.0129999999999999,-0.13314285714285712,0.028285714285714247,0.003285714285714336,-0.0286798819063685,-0.14691410094193724,0.011949950794320374,-0.012652889076338991,72.94,72.94,72.94,72.97,76.18,70.37,72.4,72.4,72.4,75.54
down,0.018232044198895125,1-2%,>+10%,False,0.16155944168137348,True,-0.14631401238041641,0.017163759144625867,-0.00914462577377595,-0.09116488463702876,-0.12172528585902453,0.0464611376465478,0.019394992039369008,-0.0649876972065423,67.5,67.5,72.5,74.5,76.18,62.95,62.95,72.3,72.81,75.54
down,0.028079316833116152,2-3%,>+10%,False,0.12506106497313163,True,-0.043186895011169124,0.04720774385703619,0.10349962769918086,-0.031571109456440816,0.03246022818576244,0.13000160694198937,0.19074401414108944,0.044994375703037104,64.36,64.43,72.85,74.5,76.18,62.95,64.25,72.3,74.1,75.54
down,0.015979546180888482,1-2%,0~+10%,False,0.028937849391647452,True,0.12179278986683983,0.134296849626502,0.2266969795388114,-0.005034101981162609,0.09737887212073071,0.10961080222398722,0.19999999999999996,-0.02668784749801434,64.43,70.75,72.97,76.18,76.18,64.25,69.08,72.3,75.54,75.54
down,0.015810276679842028,1-2%,-10~0,False,-0.09017980636237888,True,-0.02363299351251147,0.003861600247142327,-0.09221501390176079,-0.13422922459067033,-0.029479502533394708,-0.0021495470597266975,-0.09765085214186997,-0.13941348073084603,67.56,67.56,67.56,67.56,70.44,66.56,66.56,66.56,66.56,70.23
down,0.015560495395363527,1-2%,<=-10%,False,-0.16626952607889867,True,-0.11129032258064508,0.07516129032258068,-0.013548387096774195,-0.12387096774193551,-0.07643312101910815,0.11733154542406976,0.025142474019443473,-0.08950720750921881,60.19,60.19,68.8,70.44,70.44,58.23,58.23,67.54,70.23,70.23
down,0.03400309119010814,3-5%,<=-10%,False,-0.16695278969957095,True,0.04479999999999995,0.19608888888888898,0.0398222222222222,,0.08172280508006646,0.23835818148352672,0.0765691146696117,,57.14,58.87,70.44,70.44,,56.86,58.77,70.23,70.23,
down,0.013473497186852423,1-2%,0~+10%,False,0.01472355769230771,True,-0.06633648506678669,-0.08209515233378362,-0.22452348791835497,,-0.06675667566756671,-0.08250825082508251,-0.22487248724872477,,70.44,70.44,70.44,70.44,,70.23,70.23,70.23,70.23,
down,0.012898443291326944,1-2%,0~+10%,False,0.06455176767676774,True,-0.07975367978371872,-0.14553920096124962,-0.16927005106638626,,-0.08292171830564288,-0.14848076635234253,-0.17212992067055832,,67.53,67.53,67.53,67.53,,65.03,65.03,65.03,65.03,
down,0.014229249011857736,1-2%,-10~0,False,-0.034056200366524236,True,-0.08757016840416998,-0.1722534081796312,-0.13039294306335203,,-0.07148686143300154,-0.1576628039823732,-0.11506446874489973,,62.28,62.28,62.28,62.28,,61.16,61.16,61.16,61.16,
down,0.016837623379136968,1-2%,<=-10%,False,-0.22487248724872477,True,0.08484251968503953,0.07303149606299209,0.12598425196850416,,0.0816486751717369,0.06987242394504412,0.12266928361138363,,55.41,56.13,56.13,57.88,,55.31,55.31,55.31,57.2,
down,0.02368468631350573,2-3%,<=-10%,False,-0.17212992067055832,True,0.004814814814814827,0.017407407407407316,0.03314814814814815,,0.005559673832468359,0.01816160118606369,0.033914010378057746,,56.13,56.13,56.13,57.88,,55.11,55.11,55.81,57.2,
down,0.018689892941390007,1-2%,<=-10%,False,-0.14690402476780184,True,0.015902366863905337,0.03642751479289941,0.009060650887573907,,0.015902366863905337,0.03642751479289941,0.009060650887573907,,55.15,55.23,56.97,57.88,,54.26,54.94,56.05,57.2,
down,0.013528748590755368,1-2%,<=-10%,False,-0.15857707509881425,True,0.03104761904761899,0.06438095238095243,0.056571428571428495,,-0.0016599040944300647,0.030616008852822008,0.023054223533751417,,55.23,56.0,57.33,57.88,,54.94,55.81,56.53,57.2,
down,0.011648429226967849,1-2%,0~+10%,False,0.045194613539937256,True,-0.0017857142857142794,,,,0.00902527075812265,,,,57.81,57.81,,,,55.82,55.9,,,
down,0.051942849512618516,5-9.4%,,False,,True,0.015070422535211181,0.011408450704225359,0.11549295774647894,-0.11323943661971825,0.056435063031369026,0.052623863969510465,0.1609498680738788,-0.07710348871298733,78.48,78.48,78.48,83.66,92.69,77.4,77.4,77.4,82.37,91.1
down,0.010407505130460182,1-2%,,False,,True,0.07421122796622703,0.0457709968893496,0.1894534143089912,-0.09983706117612212,0.05010136113524455,0.02229944975383713,0.16275702287865612,-0.12004054445409784,78.48,78.48,78.48,83.66,92.69,77.4,77.4,77.4,82.37,91.1
down,0.01896483603318866,1-2%,,False,,True,-0.035977983621962584,0.09759699288495116,0.15438313867633235,-0.19922137199624113,-0.0036076037186068,0.13445261551269616,0.19314555293464686,-0.17233245455806845,74.49,74.49,83.66,85.99,92.69,72.52,72.52,81.76,85.99,91.1
down,0.012569832402234526,1-2%,,False,,True,0.06775106082036753,0.11612446958981604,0.24526166902404523,-0.1598302687411599,0.057431012746883336,0.1053368819162348,0.23322594200868485,-0.16795069337442226,72.8,76.5,83.66,92.69,92.69,71.81,75.49,82.37,91.1,91.1
down,0.012606807676145193,1-2%,,False,,True,0.14484324017591166,0.11689601361895319,0.2610299333238759,-0.13079869485033324,0.12536605773253395,0.09789429647190095,0.2395760702830847,-0.1455863896248779,75.4,81.0,83.66,92.69,92.69,75.4,80.7,82.37,91.1,91.1
down,0.02173121282020163,2-3%,,False,,True,-0.025316455696202445,0.09257880367336813,-0.2083643584015885,-0.07570116654256631,-0.004688886072740983,0.11570143201115202,-0.1916106957293119,-0.05613990622227849,81.9,81.9,92.69,92.69,92.69,80.3,80.3,91.1,91.1,91.1
down,0.014646464646464574,1-2%,>+10%,False,0.10784725136382733,True,0.12813941568426457,-0.016273705791901683,-0.22193746796514613,-0.042414146591491564,0.1209574738986503,-0.022536287242169717,-0.2268907563025211,-0.04851031321619559,87.47,92.69,92.69,92.69,92.69,85.99,91.1,91.1,91.1,91.1
down,0.015795868772782495,1-2%,>+10%,False,0.1460799331569418,True,-0.15703703703703698,-0.3304938271604939,-0.2825925925925926,-0.02259259259259261,-0.1609732120914229,-0.3336200540673384,-0.28594249201277955,-0.027156549520766737,81.09,81.09,81.09,81.09,81.09,76.77,76.77,76.77,76.77,79.69
down,0.01019906610960919,1-2%,>+10%,False,0.15269121813031172,True,-0.1454996896337678,-0.2898820608317815,-0.2585971446306642,0.024084419615145736,-0.07968979810135057,-0.23519187057093194,-0.2014975264072738,0.1029549405000667,78.5,78.5,78.5,78.5,82.96,76.77,76.77,76.77,76.77,82.49
down,0.029699101211410728,2-3%,0~+10%,False,0.016955888197112134,True,-0.15693381661968042,-0.17008994495905483,-0.16700228218552826,0.12780238958249446,-0.1311566131710017,-0.14471499723298287,-0.14153292750415059,0.16228555617044838,73.5,73.5,73.5,73.5,84.99,69.45,69.45,69.45,69.45,84.01
down,0.010837727006444031,1-2%,<=-10%,False,-0.14532482162974092,True,-0.15309446254071668,-0.13976902576251116,-0.12274207876813747,0.2734675747705064,-0.16896702019468246,-0.15589132645648696,-0.13918349556879261,0.24960046491355525,68.0,68.0,68.0,68.0,86.58,63.79,63.79,63.79,63.79,86.01
down,0.012058695336335856,1-2%,<=-10%,False,-0.1643802355226418,True,-0.10705882352941176,-0.11397058823529416,-0.07352941176470584,0.2514705882352941,-0.04812666562157075,-0.0554945916287819,-0.012384386267439984,0.33406490045461656,64.06,64.06,64.06,64.06,86.58,62.8,62.8,62.8,63.0,86.01
down,0.026179651983069485,2-3%,<=-10%,False,-0.1916106957293119,True,-0.004829362524146785,-0.08290405666452028,0.03847392144236972,0.3763683193818417,-0.015605095541401215,-0.09283439490445855,0.027229299363057402,0.36146496815286633,63.7,63.7,63.7,65.08,86.65,57.2,61.82,61.82,64.51,86.01
down,0.014234875444839923,1-2%,<=-10%,False,-0.24774884400097352,True,-0.06202822448309819,-0.014604529044962233,-0.02116836232359698,0.4094191007548409,-0.014482758620689706,0.03534482758620694,0.028448275862068995,0.4808620689655172,60.48,60.48,62.5,65.6,88.5,60.25,60.25,62.05,64.51,87.01
down,0.02904564315352698,2-3%,<=-10%,False,-0.31565197637437536,True,0.06068376068376069,0.10273504273504286,0.04735042735042749,0.4358974358974359,0.08916973845883791,0.13235035983851162,0.07547832192381954,0.4744602422327542,60.88,62.5,65.08,65.6,88.5,59.72,62.05,64.51,64.51,87.01
down,0.015405224380442117,1-2%,<=-10%,False,-0.2014975264072738,True,0.0714285714285714,0.04251700680272119,0.20119047619047614,0.10323129251700691,0.0432190760059612,0.015068719986752743,0.1695644974333499,0.07418446762709063,63.0,63.15,65.6,73.66,88.5,62.05,63.0,64.51,70.63,87.3
down,0.015310233682514052,1-2%,<=-10%,False,-0.14153292750415059,True,0.030441898527004962,-0.023731587561374834,0.2108019639934533,0.14402618657937816,0.04845961698584511,-0.006661115736885881,0.23197335553705267,0.16402997502081607,63.15,65.6,65.6,74.23,88.5,63.0,64.51,64.51,73.98,87.3
down,0.010860622017442867,1-2%,>+10%,False,0.12059745528305377,True,-0.0059890201297621015,0.05889203127599396,0.19414406920645488,0.11828314756280145,-0.02528548123980423,0.03833605220228398,0.170962479608483,0.09657422512234914,62.6,62.6,64.13,76.0,88.5,61.3,61.3,63.65,75.35,87.3
down,0.01356370095268844,1-2%,0~+10%,False,0.08344996501049695,True,0.2334260926501881,0.1376657390734981,0.2959567850712064,0.0865935504992632,0.18848580441640372,0.09621451104100953,0.2487381703470033,0.04700315457413251,73.66,76.0,76.0,80.23,88.5,70.63,75.35,75.35,79.69,87.3
down,0.016459253311922994,1-2%,>+10%,False,0.21908646003262655,True,0.05659863945578225,0.14299319727891158,0.18380952380952387,-0.23673469387755097,0.035604747299639916,0.12028270436058164,0.16028803840512085,-0.2519002533671155,78.9,78.9,84.99,88.5,88.5,77.9,78.22,84.01,87.01,87.3
down,0.011250319611352588,1-2%,>+10%,False,0.3168350168350169,True,0.0862425652960952,0.10550814584949575,0.08611326609775016,-0.31549004396172753,0.0817666752510946,0.1009528714911152,0.0816379088333763,-0.31831058459953643,82.96,84.99,86.65,88.5,88.5,82.49,84.01,86.01,87.01,87.3
down,0.010607866507747366,1-2%,>+10%,False,0.1688492616327668,True,-0.006384772918925474,-0.21852788820624025,-0.21840742079267572,-0.5077701481749187,-0.03936641043559275,-0.24446773817842993,-0.24435126950850228,-0.5241090146750524,88.5,88.5,88.5,88.5,88.5,87.01,87.01,87.3,87.3,87.3
down,0.01726190476190481,1-2%,0~+10%,False,0.0816379088333763,True,-0.1532404603270744,-0.1681405208964264,-0.19527559055118104,-0.44518473652331925,-0.15630657815328897,-0.17115268557634267,-0.19818949909474937,-0.4471937235968618,88.0,88.0,88.0,88.0,88.0,87.3,87.3,87.3,87.3,87.3
down,0.012831990450611785,1-2%,<=-10%,False,-0.187439379243453,True,-0.041868198307134175,-0.11275695284159604,-0.1998186215235792,-0.28688029020556227,-0.02641683305175857,-0.09844877898940252,-0.1869144524650591,-0.2753801259407157,67.67,68.43,68.43,68.43,68.43,67.33,67.33,67.33,67.33,67.33
down,0.011440614180340258,1-2%,<=-10%,False,-0.19818949909474937,True,-0.1591289782244556,-0.09745698187909235,-0.208162022232374,-0.29069590376123045,-0.16812292859294964,-0.10711057547454039,-0.21663151551672188,-0.2982826152455559,68.43,68.43,68.43,68.43,68.43,67.33,67.33,67.33,67.33,67.33
down,0.03786086133459532,3-5%,-10~0,False,-0.06200059189109197,True,-0.05312346286276437,-0.06427283161173969,-0.24003935071323168,-0.24479422856205935,0.016725352112676006,0.00475352112676064,-0.1839788732394365,-0.18908450704225344,61.97,61.97,61.97,61.97,61.97,61.01,61.01,61.01,61.01,61.01
down,0.012495472654835194,1-2%,<=-10%,False,-0.2027144094715565,True,0.06436823766733912,0.018521914542453555,-0.06546854942233638,-0.11003117549972496,0.009215788558511573,-0.03425491218918442,-0.11389323595896361,-0.15614675708572412,61.97,61.97,61.97,61.97,61.97,61.01,61.01,61.01,61.01,61.01
down,0.014915587608588687,1-2%,<=-10%,False,-0.14407968574635244,True,-0.06655574043261236,-0.11913477537437611,-0.2171381031613977,-0.22628951747088188,-0.04429301533219765,-0.09812606473594554,-0.19846678023850095,-0.20783645655877347,59.75,59.75,59.75,59.75,59.75,59.27,59.27,59.27,59.27,59.27
down,0.028960817717206155,2-3%,<=-10%,False,-0.14030462800234322,True,0.001228070175438578,-0.05789473684210522,-0.19298245614035092,-0.1673684210526316,-0.011774891774891771,-0.07012987012987004,-0.20346320346320346,-0.17818181818181822,59.75,59.75,59.75,59.75,59.75,59.27,59.27,59.27,59.27,59.27
down,0.012640692640692563,1-2%,<=-10%,False,-0.15902140672782872,True,0.012101017186952001,-0.08803928446159248,-0.2599088039284462,-0.16608207646439854,-0.026320229458410727,-0.12265901805297796,-0.2880040492660705,-0.1977391597772905,59.22,59.22,59.22,59.22,59.22,58.04,58.04,58.04,58.04,58.04
down,0.018052977897756062,1-2%,-10~0,False,-0.0652893865320926,True,-0.04570446735395195,-0.12886597938144329,-0.26460481099656363,-0.16683848797250855,-0.04307374224672644,-0.1264645072363887,-0.2625775327360441,-0.16454169538249475,58.55,58.55,58.55,58.55,58.55,57.07,57.71,57.71,57.71,57.71
down,0.015334252239834645,1-2%,<=-10%,False,-0.1365664980660518,True,-0.041469816272965865,-0.12388451443569548,-0.28503937007874014,-0.16535433070866135,-0.03044247787610621,-0.1138053097345133,-0.27681415929203546,-0.15575221238938053,58.55,58.55,58.55,58.55,58.55,57.71,57.71,57.71,57.71,57.71
down,0.010442924018725264,1-2%,<=-10%,False,-0.16681668166816677,True,-0.08897379912663761,-0.11371906841339152,-0.1779475982532751,-0.1204512372634643,-0.08598028477546549,-0.11080686381891203,-0.17524644030668124,-0.11756115370573195,55.29,55.29,55.29,55.29,55.29,53.7,53.7,53.7,53.7,54.57
down,0.011384062312762122,1-2%,<=-10%,False,-0.23557251908396948,True,-0.04949494949494959,-0.16929292929292938,0.05171717171717183,-0.053333333333333344,0.0064171122994651775,-0.12042780748663107,0.11358288770053471,0.0023529411764706687,51.51,51.51,51.51,53.49,55.29,50.96,50.96,50.96,52.06,54.57
down,0.015397249024840853,1-2%,<=-10%,False,-0.20160629405015562,True,-0.1426188490408674,-0.06359466221851551,0.11926605504587151,-0.11009174311926606,-0.12603613177470774,-0.04548352816153034,0.14091392136025505,-0.09287991498405945,47.1,47.1,47.1,55.29,55.29,46.0,46.0,46.0,54.57,54.57
down,0.011564477416539432,1-2%,-10~0,False,-0.09605522682445766,True,0.2046357615894041,0.1355408388520971,0.04459161147902879,-0.06843267108167761,0.12076401725200259,0.0564797699733004,-0.028137194495789664,-0.133292257136989,54.88,55.29,55.29,55.29,55.29,53.52,54.57,54.57,54.57,54.57
down,0.020361121782558667,2-3%,>+10%,False,0.11358288770053471,True,0.03196078431372551,0.029019607843137285,-0.09686274509803916,-0.1554901960784314,-0.016629297458893855,-0.019431988041853643,-0.13938714499252614,-0.19525411061285503,55.29,55.29,55.29,55.29,55.29,54.57,54.57,54.57,54.57,54.57
down,0.011270296084049725,1-2%,0~+10%,False,0.056508577194752885,True,0.027434312210200984,-0.08964451313755795,-0.06240340030911895,-0.16595826893353938,0.025057825751734653,-0.09175019275250584,-0.06457208943716275,-0.16788743253662297,55.29,55.29,55.29,55.29,55.29,54.57,54.57,54.57,54.57,54.57
down,0.010445299615173154,1-2%,>+10%,False,0.12030383904742359,True,-0.04814814814814816,-0.12629629629629635,-0.13888888888888884,-0.19259259259259254,-0.04247391952309987,-0.12108792846497762,-0.13375558867362147,-0.18777943368107297,54.65,54.65,54.65,54.65,54.65,53.4,53.4,53.4,53.4,53.4
down,0.010116731517509692,1-2%,>+10%,False,0.25,True,-0.07999213836477992,-0.09473270440251569,-0.08117138364779874,-0.23742138364779886,-0.10804115853658525,-0.1223323170731706,-0.10918445121951215,-0.26067073170731714,52.78,52.78,52.78,52.78,52.78,48.01,48.01,48.19,48.53,50.1
down,0.020828993959591702,2-3%,0~+10%,False,0.06665185514330152,True,-0.006594341629440392,0.03233354605403105,0.012337800467985716,-0.20676451818761965,-0.008913412563667067,0.029923599320882843,0.00997453310696117,-0.20861629881154498,47.86,47.86,49.42,49.42,51.0,47.27,47.27,48.53,48.53,50.1
down,0.040363482671175066,3-5%,-10~0,False,-0.028137194495789664,True,0.024003523452984066,0.06210085884166494,0.031931292666813604,-0.219114732437789,-0.03506951649719858,0.0008300477277443097,-0.027599086947499463,-0.2641626893546378,49.1,49.1,49.3,51.0,51.0,48.53,48.53,48.53,50.1,50.1
down,0.010845986984815648,1-2%,<=-10%,False,-0.15521348726406448,True,0.05767543859649105,0.09868421052631571,-0.06403508771929833,-0.26929824561403515,0.03720430107526873,0.07741935483870965,-0.0821505376344086,-0.28344086021505377,49.3,49.3,50.5,51.0,51.0,48.49,48.49,50.1,50.1,50.1
down,0.010482180293501009,1-2%,0~+10%,False,0.024044654358093664,True,-0.02309322033898309,-0.10699152542372892,-0.09258474576271192,-0.2688559322033899,-0.024333474396952992,-0.10812526449428694,-0.09373677528565383,-0.2697841726618705,47.8,48.05,48.05,48.05,48.05,47.45,47.45,47.45,47.45,47.45
down,0.01279548904792882,1-2%,-10~0,False,-0.04986606222954881,True,-0.06590509666080846,-0.017794376098418274,-0.033611599297012296,-0.2023286467486819,-0.021854152288934836,0.02852541982976775,0.011962272831838039,-0.16471129514607763,43.63,43.63,46.16,46.16,46.16,42.68,42.68,45.72,45.72,45.72
down,0.013123359580052507,1-2%,-10~0,False,-0.0518457071754459,True,-0.050753546099290725,-0.04321808510638292,-0.17353723404255317,-0.3260195035460992,-0.03427282976324697,-0.026606538895152188,-0.1591882750845547,-0.31431792559188276,45.8,45.8,45.8,45.8,45.8,44.71,44.71,44.71,44.71,44.71
down,0.011854171326325269,1-2%,-10~0,False,-0.07509309060819203,True,-0.023992756903576384,-0.013128112267994485,-0.16681756450882745,-0.382752376641014,-0.02177858439201452,-0.010889292196007205,-0.16492740471869316,-0.38135208711433755,44.21,44.21,44.25,44.4,44.4,43.5,43.5,43.99,43.99,43.99
down,0.02969274464239602,2-3%,<=-10%,False,-0.15288713910761165,True,-0.05455029270888767,-0.08302288451303874,-0.11122937732836613,-0.10856838744012764,-0.0471976401179941,-0.07589165996245639,-0.10431751139715739,-0.10163582729954412,37.72,37.72,37.72,37.72,37.72,36.81,36.81,36.81,36.81,36.81
