dir,gap_abs,band,pos_band,breakout,mom20,tradeable_up,ret_open5,ret_open10,ret_open20,ret_open60,ret_close5,ret_close10,ret_close20,ret_close60,fmin3,fmin5,fmin10,fmin20,fmin60,fclose_min3,fclose_min5,fclose_min10,fclose_min20,fclose_min60
up,0.023655913978494425,2-3%,>+10%,False,0.11778846153846168,True,-0.07983193277310918,-0.050420168067226934,-0.10504201680672265,-0.07773109243697485,-0.06808510638297882,-0.0382978723404257,-0.09361702127659588,-0.06595744680851079,4.47,4.33,4.33,4.22,4.17,4.51,4.38,4.38,4.26,4.2
up,0.026315789473684292,2-3%,0~+10%,False,0.09615384615384603,True,-0.04914529914529908,-0.04273504273504258,-0.09615384615384603,-0.04487179487179482,-0.045064377682403456,-0.03862660944205998,-0.09227467811158796,-0.04077253218884125,4.33,4.33,4.33,4.19,4.17,4.38,4.38,4.38,4.22,4.2
up,0.015730337078651457,1-2%,>+10%,False,0.11809045226130666,True,-0.008849557522123686,-0.05752212389380529,-0.044247787610619316,0.0,-0.004444444444444362,-0.053333333333333344,-0.039999999999999925,0.004444444444444251,4.4,4.4,4.25,4.19,4.17,4.42,4.42,4.26,4.22,4.2
up,0.020000000000000018,2-3%,>+10%,False,0.13924050632911378,True,0.004357298474945592,-0.065359477124183,-0.065359477124183,-0.02178649237472763,0.010964912280701844,-0.05921052631578938,-0.05921052631578938,-0.015350877192982337,4.4,4.4,4.25,4.19,4.17,4.42,4.42,4.26,4.22,4.2
up,0.011792452830188704,1-2%,-10~0,False,-0.05986696230598665,True,0.0,0.00932400932400923,-0.020979020979020935,0.020979020979021046,0.0,0.00932400932400923,-0.020979020979020935,0.020979020979021046,4.28,4.26,4.26,4.17,4.17,4.3,4.29,4.29,4.2,4.2
up,0.011682242990654235,1-2%,-10~0,False,-0.0046511627906975495,True,0.023094688221708903,0.002309468822170757,0.04387990762124705,-0.07852193995381063,0.013729977116704761,-0.006864988558352492,0.03432494279176179,-0.08695652173913038,4.35,4.35,4.34,4.32,3.95,4.4,4.4,4.34,4.34,3.98
up,0.012820512820512997,1-2%,0~+10%,False,0.05882352941176472,True,-0.06329113924050633,-0.08016877637130804,-0.11814345991561193,-0.044303797468354444,-0.05531914893617018,-0.07234042553191489,-0.11063829787234047,-0.036170212765957444,4.28,4.28,4.28,4.17,3.92,4.29,4.29,4.29,4.17,3.95
up,0.011655011655011593,1-2%,-10~0,False,-0.016055045871559703,True,0.0023041474654377225,-0.004608294930875445,-0.05990783410138245,0.07142857142857162,-0.018058690744921058,-0.02483069977426622,-0.07900677200902928,0.04966139954853288,4.38,4.32,4.26,4.02,3.92,4.42,4.35,4.3,4.07,3.95
up,0.01616628175519641,1-2%,-10~0,False,-0.03563474387527843,True,-0.045454545454545525,-0.05681818181818177,-0.09318181818181825,0.07727272727272716,-0.02552204176334094,-0.03712296983758678,-0.0742459396751739,0.09976798143851529,4.25,4.18,4.13,3.95,3.92,4.27,4.2,4.15,3.98,3.95
up,0.010050251256281229,1-2%,-10~0,False,-0.014851485148514865,True,0.05970149253731338,0.11442786069651767,0.1542288557213931,0.024875621890547484,0.06499999999999995,0.1200000000000001,0.15999999999999992,0.030000000000000027,4.0,4.0,4.0,4.0,4.0,4.04,4.04,4.04,4.04,4.04
up,0.02114164904862581,2-3%,>+10%,False,0.15931372549019618,True,-0.0766045548654245,-0.04347826086956519,-0.07867494824016563,-0.13457556935817816,-0.04086021505376347,-0.006451612903225823,-0.043010752688172116,-0.10107526881720441,4.34,4.34,4.34,4.29,4.02,4.49,4.46,4.46,4.33,4.04
up,0.013452914798206095,1-2%,0~+10%,False,0.09582309582309567,True,-0.0022123893805309214,0.0022123893805310324,-0.08185840707964587,-0.06194690265486713,-0.048523206751054926,-0.044303797468354444,-0.12447257383966237,-0.10548523206751059,4.36,4.36,4.29,4.1,4.02,4.46,4.46,4.33,4.15,4.04
up,0.03587443946188351,3-5%,0~+10%,False,0.04694835680751175,True,-0.04329004329004338,-0.05627705627705626,-0.11471861471861478,-0.08441558441558439,-0.03703703703703698,-0.050108932461873534,-0.10893246187363836,-0.07843137254901944,4.29,4.29,4.29,4.08,4.02,4.33,4.33,4.33,4.09,4.04
up,0.011627906976744207,1-2%,0~+10%,False,0.018957345971563955,True,-0.0022988505747125743,-0.02298850574712641,0.0,0.0,0.004629629629629539,-0.01620370370370372,0.006944444444444198,0.006944444444444198,4.21,4.21,4.18,4.18,3.96,4.23,4.23,4.19,4.19,3.98
up,0.014319809069212264,1-2%,-10~0,False,-0.007109004739336289,True,0.04470588235294137,0.025882352941176467,0.0235294117647058,0.0117647058823529,0.01834862385321112,0.0,-0.002293577981651529,-0.013761467889908396,4.32,4.32,4.29,4.28,3.96,4.39,4.39,4.35,4.3,3.98
up,0.017777777777777892,1-2%,0~+10%,False,0.034482758620689724,True,-0.048034934497816484,-0.05458515283842791,-0.1026200873362445,-0.05458515283842791,-0.018018018018018056,-0.024774774774774855,-0.07432432432432434,-0.024774774774774855,4.29,4.29,4.29,4.05,3.96,4.35,4.35,4.3,4.11,3.98
up,0.011415525114155223,1-2%,0~+10%,False,0.04534606205250591,True,-0.07223476297968379,-0.07223476297968379,-0.004514672686230181,0.011286681715575675,-0.055172413793103336,-0.055172413793103336,0.01379310344827589,0.029885057471264576,4.05,4.05,3.96,3.96,3.96,4.14,4.11,3.98,3.98,3.98
up,0.010050251256281229,1-2%,-10~0,False,-0.08505747126436769,True,0.027363184079602032,0.074626865671642,0.0820895522388061,0.029850746268656803,0.017241379310344973,0.06403940886699533,0.0714285714285714,0.019704433497536922,4.05,4.05,4.05,4.05,4.05,4.08,4.08,4.08,4.08,4.08
up,0.02163461538461542,2-3%,-10~0,False,-0.03255813953488362,True,0.03764705882352937,0.0235294117647058,-0.007058823529411784,-0.03529411764705892,0.027972027972027913,0.013986013986013957,-0.01631701631701643,-0.044289044289044344,4.25,4.25,4.25,4.15,4.02,4.32,4.32,4.32,4.15,4.03
up,0.011961722488038395,1-2%,0~+10%,False,0.009661835748792313,True,0.011820330969267046,0.02127659574468077,0.011820330969267046,0.026004728132387633,0.014218009478673022,0.02369668246445511,0.014218009478673022,0.028436018957346043,4.18,4.18,4.18,4.18,4.05,4.25,4.25,4.25,4.25,4.07
up,0.0117647058823529,1-2%,-10~0,False,-0.009324009324009341,True,-0.0046511627906975495,-0.006976744186046546,-0.023255813953488302,0.009302325581395321,0.0046948356807512415,0.0023474178403755097,-0.014084507042253391,0.018779342723004744,4.25,4.25,4.25,4.05,4.05,4.29,4.28,4.26,4.07,4.07
up,0.013986013986013957,1-2%,0~+10%,False,0.014184397163120366,True,-0.013793103448275779,-0.0045977011494251485,-0.01839080459770115,0.011494252873563315,-0.011520737327188946,-0.0023041474654377225,-0.016129032258064613,0.01382488479262678,4.25,4.25,4.25,4.05,4.05,4.28,4.28,4.26,4.07,4.07
up,0.01869158878504673,1-2%,>+10%,False,0.16052060737527096,True,0.062385321100917324,0.13027522935779823,0.1944954128440366,0.15963302752293584,0.04136690647482033,0.1079136690647482,0.17086330935251803,0.13669064748201443,5.44,5.44,5.44,5.44,5.44,5.47,5.47,5.47,5.47,5.47
up,0.014234875444839812,1-2%,>+10%,False,0.11952191235059773,True,0.05263157894736836,0.11052631578947358,0.15614035087719302,0.14035087719298245,0.07913669064748219,0.13848920863309355,0.18525179856115104,0.1690647482014389,5.53,5.53,5.53,5.53,5.53,5.71,5.71,5.71,5.71,5.71
up,0.013698630136986356,1-2%,0~+10%,False,0.02496099843993771,True,-0.06756756756756754,-0.04504504504504503,0.0,-0.0645645645645645,-0.05623100303951367,-0.03343465045592697,0.012158054711246313,-0.05319148936170204,6.37,6.12,5.99,5.99,5.93,6.48,6.21,6.07,6.07,5.99
up,0.011006289308175932,1-2%,0~+10%,False,0.047775947281713416,True,-0.02488335925349927,-0.043545878693623585,-0.035769828926905056,-0.1477449455676515,-0.02941176470588236,-0.047987616099071095,-0.04024767801857587,-0.15170278637770895,6.14,6.14,5.93,5.93,5.46,6.23,6.2,5.99,5.99,5.48
up,0.032467532467532534,3-5%,-10~0,False,-0.015974440894568676,True,-0.009433962264151052,-0.01572327044025168,-0.03459119496855356,-0.14150943396226423,0.016129032258064502,0.009677419354838568,-0.00967741935483879,-0.11935483870967745,6.05,6.05,6.05,5.97,5.28,6.07,6.07,6.07,6.01,5.31
up,0.01388888888888884,1-2%,-10~0,False,-0.03857566765578635,True,0.06849315068493134,0.004566210045662045,-0.0517503805175038,0.0060882800608828,0.038461538461538325,-0.023668639053254448,-0.07840236686390523,-0.022189349112425982,6.52,6.52,6.52,6.22,6.16,6.66,6.66,6.58,6.23,6.18
up,0.019230769230769162,1-2%,-10~0,False,-0.008797653958944385,True,-0.04499274310595058,-0.04354136429608124,-0.10159651669085623,-0.018867924528301883,-0.02083333333333326,-0.019345238095238027,-0.07886904761904756,0.005952380952380931,6.52,6.52,6.52,6.17,6.16,6.66,6.58,6.58,6.19,6.18
up,0.09195402298850563,5-9.4%,0~+10%,False,0.013100436681222627,True,-0.13157894736842102,-0.13157894736842102,-0.17368421052631566,-0.12105263157894741,-0.05982905982905984,-0.05982905982905984,-0.10541310541310533,-0.04843304843304841,6.58,6.58,6.44,6.16,6.16,6.58,6.58,6.5,6.18,6.18
up,0.012158054711246313,1-2%,-10~0,False,-0.05595408895265419,True,-0.024024024024024038,-0.02552552552552556,-0.042042042042042094,-0.013513513513513487,-0.05523255813953487,-0.0566860465116279,-0.07267441860465118,-0.04505813953488369,6.6,6.5,6.44,6.16,6.16,6.6,6.5,6.49,6.18,6.18
up,0.01925925925925931,1-2%,0~+10%,False,0.02427921092564489,True,-0.04796511627906974,-0.06395348837209291,-0.09447674418604646,-0.05087209302325579,-0.03676470588235292,-0.05294117647058816,-0.08382352941176463,-0.039705882352941146,6.5,6.44,6.36,6.16,6.16,6.5,6.5,6.44,6.18,6.18
up,0.01522070015220689,1-2%,0~+10%,False,0.04285714285714293,True,-0.03448275862068961,-0.0644677661169415,-0.04647676161919034,-0.06146926536731634,-0.016793893129770865,-0.047328244274809084,-0.02900763358778613,-0.04427480916030535,6.48,6.36,6.16,6.16,6.16,6.49,6.44,6.18,6.18,6.18
up,0.01018675721561979,1-2%,0~+10%,False,0.010291595197255532,True,-0.03361344537815125,-0.04873949579831938,-0.04033613445378159,-0.043697478991596594,-0.030354131534569895,-0.04553119730185495,-0.03709949409780766,-0.04047217537942649,5.76,5.7,5.56,5.56,5.56,5.76,5.75,5.66,5.64,5.64
up,0.01043478260869568,1-2%,-10~0,False,-0.005190311418685201,True,-0.029259896729776247,-0.02753872633390697,0.018932874354561147,-0.04991394148020656,-0.012259194395796924,-0.010507880910682998,0.03677758318739044,-0.03327495621716292,5.56,5.56,5.56,5.56,5.49,5.67,5.64,5.64,5.64,5.52
up,0.10049423393739687,>=9.4%,0~+10%,False,0.02360876897133224,False,-0.12574850299401197,-0.07934131736526939,-0.026946107784431073,-0.13473053892215558,-0.051948051948051965,-0.0016233766233766378,0.05519480519480524,-0.06168831168831168,5.9,5.82,5.8,5.8,5.76,5.97,5.84,5.84,5.84,5.78
up,0.015698587127158437,1-2%,0~+10%,False,0.09075342465753433,True,0.20865533230293676,0.01391035548686248,-0.08191653786707875,-0.2395672333848532,0.1884498480243162,-0.003039513677811634,-0.09726443768996951,-0.2522796352583587,6.43,6.43,6.43,5.86,4.92,6.46,6.46,6.46,5.94,4.92
up,0.05263157894736836,5-9.4%,0~+10%,True,0.040257648953301084,True,0.02941176470588247,-0.0691176470588235,-0.12205882352941178,-0.2867647058823529,-0.015471167369901617,-0.10970464135021096,-0.16033755274261607,-0.31786216596343186,6.86,6.74,6.31,5.79,4.73,7.03,6.88,6.33,5.88,4.81
up,0.03580562659846542,3-5%,>+10%,False,0.22570532915360508,True,-0.1962962962962963,-0.24444444444444435,-0.2728395061728395,-0.4049382716049382,-0.12027027027027037,-0.17297297297297298,-0.2040540540540542,-0.34864864864864864,6.74,6.4,6.05,5.79,4.73,6.88,6.51,6.12,5.88,4.81
up,0.08284883720930236,5-9.4%,0~+10%,False,0.06832298136645965,True,-0.15033557046979862,-0.189261744966443,-0.2067114093959731,-0.34362416107382554,-0.09571428571428575,-0.13714285714285712,-0.1557142857142857,-0.3014285714285715,6.4,6.31,5.93,5.79,4.73,6.46,6.33,6.04,5.86,4.81
up,0.014705882352941124,1-2%,-10~0,False,-0.05263157894736836,True,-0.0531400966183575,-0.041867954911433136,-0.10466988727858295,-0.21900161030595822,-0.06369426751592366,-0.052547770700636987,-0.1146496815286625,-0.22770700636942687,5.86,5.79,5.79,5.56,4.73,5.94,5.88,5.88,5.56,4.78
up,0.010504201680672232,1-2%,-10~0,False,-0.006263048016701522,True,0.08939708939708946,0.0706860706860708,0.06444906444906451,,0.07377049180327866,0.05532786885245922,0.049180327868852514,,4.89,4.89,4.89,4.89,,4.99,4.99,4.99,4.98,
up,0.01156069364161838,1-2%,>+10%,False,0.14065934065934083,True,0.0019047619047618536,-0.028571428571428692,-0.028571428571428692,,0.01348747591522148,-0.017341040462427904,-0.017341040462427904,,5.06,5.06,4.97,4.94,,5.15,5.15,4.98,4.98,
up,0.010676156583629748,1-2%,,False,,True,0.04753521126760574,0.11795774647887325,0.08098591549295775,0.08626760563380276,0.020583190394511064,0.08919382504288165,0.05317324185248706,0.05831903945111483,5.64,5.63,5.63,5.63,5.63,5.71,5.69,5.69,5.69,5.69
up,0.014610389610389518,1-2%,0~+10%,False,0.06944444444444442,True,-0.009599999999999942,0.0031999999999998696,0.1279999999999999,0.054400000000000004,-0.02672955974842761,-0.014150943396226578,0.10849056603773577,0.03616352201257844,6.21,6.17,6.02,6.01,6.01,6.31,6.19,6.07,6.03,6.03
up,0.01228878648233489,1-2%,>+10%,False,0.12048192771084332,True,-0.03793626707132014,-0.06373292867981795,0.007587253414264028,0.022761760242792084,0.0031645569620253333,-0.02373417721518989,0.05063291139240489,0.06645569620253156,6.02,6.02,6.01,6.01,6.01,6.07,6.07,6.03,6.03,6.03
up,0.012658227848101333,1-2%,>+10%,False,0.10104529616724744,True,-0.020312500000000067,0.0,0.04218749999999982,0.06406249999999991,0.012924071082390798,0.03392568659127626,0.07754442649434568,0.10016155088852985,6.02,6.02,6.01,6.01,6.01,6.07,6.07,6.03,6.03,6.03
up,0.011608623548921893,1-2%,0~+10%,False,0.02376910016977929,True,0.16885245901639356,0.15573770491803285,0.14754098360655754,0.03934426229508192,0.1518578352180937,0.1389337641357027,0.13085621970920824,0.024232633279482885,6.1,6.1,6.1,6.1,6.07,6.17,6.17,6.17,6.17,6.15
up,0.014018691588784993,1-2%,0~+10%,False,0.0789915966386554,True,0.10138248847926268,0.056835637480798784,0.029185867895545448,-0.03686635944700467,0.015580736543909346,-0.025495750708215303,-0.050991501416430496,-0.11189801699716717,6.89,6.78,6.59,6.59,6.07,7.02,6.85,6.64,6.64,6.15
up,0.01139601139601143,1-2%,>+10%,False,0.13961038961038952,True,-0.06056338028169006,-0.04225352112676051,-0.038028169014084456,-0.13802816901408443,-0.05390070921985812,-0.03546099290780147,-0.031205673758865182,-0.13191489361702124,6.78,6.59,6.59,6.59,6.07,6.85,6.64,6.64,6.64,6.12
up,0.016491754122938573,1-2%,0~+10%,False,0.07754442649434568,True,0.005899705014749346,0.0,-0.03392330383480835,-0.09144542772861353,-0.00727802037845704,-0.013100436681222738,-0.046579330422125254,-0.10334788937409023,6.76,6.59,6.59,6.45,6.07,6.87,6.8,6.77,6.55,6.12
up,0.01026392961876832,1-2%,>+10%,False,0.11074918566775249,True,-0.027576197387518042,0.004354136429608246,-0.10014513788098689,-0.14658925979680693,-0.010339734121122546,0.02215657311669128,-0.08419497784342678,-0.1314623338257016,6.73,6.62,6.62,6.12,5.85,6.8,6.7,6.7,6.17,5.88
up,0.03633217993079585,3-5%,0~+10%,False,0.003472222222222321,True,0.07345575959933215,0.03338898163606019,0.07512520868113515,0.1368948247078463,0.059308072487644026,0.01976935749588149,0.060955518945634335,0.12191103789126845,6.03,6.03,6.03,6.01,6.01,6.24,6.24,6.19,6.16,6.12
up,0.029503105590062084,2-3%,0~+10%,True,0.060955518945634335,True,0.016591251885369473,0.0015082956259426794,-0.07088989441930615,0.13122171945701355,-0.02034883720930225,-0.03488372093023262,-0.10465116279069764,0.09011627906976738,6.59,6.59,6.53,6.01,6.01,6.65,6.65,6.62,6.12,6.12
up,0.010174418604651292,1-2%,>+10%,False,0.10256410256410242,True,-0.03597122302158273,-0.04460431654676267,-0.06906474820143893,0.08776978417266168,-0.004457652303120341,-0.013372956909361133,-0.038632986627043175,0.12332838038632965,6.59,6.59,6.53,6.01,6.01,6.65,6.65,6.62,6.12,6.12
up,0.01453957996768973,1-2%,-10~0,False,-0.029780564263322762,True,0.03503184713375784,-0.007961783439490389,0.08439490445859854,0.0414012738853502,0.036682615629984205,-0.006379585326953596,0.0861244019138756,0.04306220095693791,6.15,6.15,6.13,6.13,6.13,6.16,6.16,6.16,6.15,6.15
up,0.017857142857142794,1-2%,<=-10%,False,-0.10465116279069764,True,-0.004784688995215225,-0.011164274322168932,0.14832535885167464,0.00797448165869219,-0.03554868624420393,-0.04173106646058722,0.11282843894899552,-0.023183925811437356,6.35,6.18,6.13,6.13,6.0,6.44,6.24,6.15,6.15,6.15
up,0.016129032258064502,1-2%,-10~0,False,-0.06626506024096379,True,0.06666666666666665,0.10634920634920642,0.13968253968253963,0.03333333333333344,0.08212560386473422,0.1223832528180353,0.1561996779388084,0.048309178743961345,6.16,6.16,6.16,6.16,5.9,6.23,6.23,6.23,6.23,5.91
up,0.01805555555555549,1-2%,>+10%,False,0.11282843894899552,True,-0.038199181446111896,-0.02046384720327421,0.06412005457025916,-0.11869031377899042,0.011477761836441891,0.03012912482065988,0.1190817790530847,-0.07317073170731703,6.88,6.88,6.85,6.85,5.9,7.0,7.0,6.95,6.95,5.91
up,0.012765957446808418,1-2%,>+10%,False,0.14448051948051943,True,0.01680672268907557,0.02661064425770321,0.02941176470588225,-0.03361344537815114,0.044604316546762446,0.054676258992805815,0.05755395683453224,-0.007194244604316502,6.85,6.85,6.85,6.85,5.9,6.96,6.96,6.96,6.96,5.91
up,0.023676880222841312,2-3%,>+10%,False,0.1561996779388084,True,-0.0027210884353741083,0.03673469387755102,-0.05578231292517,-0.1428571428571428,0.009641873278236845,0.04958677685950419,-0.044077134986225786,-0.1322314049586777,7.04,6.96,6.96,6.87,5.9,7.15,7.15,7.15,6.94,5.91
up,0.023734177215189778,2-3%,<=-10%,False,-0.16402116402116396,True,0.029366306027820865,0.0061823802163833985,-0.0015455950540957941,0.0,0.02777777777777768,0.004629629629629539,-0.0030864197530865445,-0.0015432098765433278,5.9,5.9,5.9,5.9,5.54,5.91,5.91,5.91,5.91,5.78
up,0.032148900169204575,3-5%,<=-10%,False,-0.19482288828337868,True,0.077049180327869,0.04754098360655745,0.12295081967213117,0.04754098360655745,0.010769230769230864,-0.01692307692307693,0.05384615384615388,-0.01692307692307693,6.41,6.37,6.09,6.09,5.54,6.66,6.57,6.18,6.18,5.78
up,0.013846153846153841,1-2%,<=-10%,False,-0.11804613297150612,True,-0.012139605462822445,-0.060698027314112224,0.05159332321699539,-0.01062215477996964,-0.022522522522522626,-0.07057057057057048,0.04054054054054057,-0.021021021021021102,6.37,6.37,6.09,6.09,5.54,6.62,6.51,6.18,6.18,5.78
up,0.011816838995568624,1-2%,0~+10%,False,0.09017713365539448,True,-0.014598540145985384,-0.07883211678832114,-0.12116788321167882,0.007299270072992803,-0.017467248908296984,-0.08151382823871911,-0.12372634643377012,0.004366812227074357,6.73,6.71,6.17,5.54,5.54,6.85,6.75,6.3,5.78,5.78
up,0.011784511784511675,1-2%,<=-10%,False,-0.14899713467048714,True,0.006655574043261225,0.07653910149750409,0.038269550748752046,0.03327787021630613,0.008333333333333304,0.07833333333333337,0.040000000000000036,0.03499999999999992,5.76,5.76,5.76,5.76,5.76,5.88,5.88,5.88,5.88,5.88
up,0.011075949367088445,1-2%,0~+10%,False,0.0031746031746031633,True,-0.004694835680751019,-0.023474178403755763,0.14866979655712043,0.0,-0.017001545595053957,-0.03554868624420393,0.13446676970633686,-0.012364760432766575,6.39,6.25,6.1,6.1,6.06,6.48,6.36,6.19,6.19,6.09
up,0.016666666666666607,1-2%,>+10%,False,0.10939907550077033,True,-0.09699453551912562,-0.04234972677595639,-0.09699453551912562,-0.12568306010928965,-0.0957592339261285,-0.041039671682626566,-0.0957592339261285,-0.12448700410396707,6.63,6.53,6.45,6.45,6.06,6.78,6.61,6.61,6.61,6.09
up,0.010028653295128809,1-2%,0~+10%,False,0.07716049382716039,True,-0.06099290780141842,-0.024113475177305,-0.09787234042553183,-0.024113475177305,-0.02359882005899705,0.014749262536873031,-0.06194690265486724,0.014749262536873031,6.53,6.45,6.45,6.3,6.06,6.61,6.61,6.61,6.36,6.09
up,0.01210287443267788,1-2%,0~+10%,False,0.024806201550387597,True,0.014947683109117982,-0.001494768310911887,-0.07025411061285514,-0.001494768310911887,0.014947683109117982,-0.001494768310911887,-0.07025411061285514,-0.001494768310911887,6.45,6.45,6.45,6.11,6.06,6.62,6.62,6.62,6.15,6.09
